# Frequency (microHz)     Power spectral density (ppm^2/microHz)
 191.5905631659   35.0639980757
 191.5996231065    7.0390010203
 191.6086830470    6.0869823062
 191.6177429876   16.6455584195
 191.6268029282   17.8548598220
 191.6358628687    7.4062049149
 191.6449228093    6.7534653576
 191.6539827499    8.4686811990
 191.6630426904   36.6703337487
 191.6721026310    6.1444916019
 191.6811625716    0.2191166737
 191.6902225121    0.5767003311
 191.6992824527   35.2518796264
 191.7083423933    0.5350971509
 191.7174023338   26.7568510179
 191.7264622744    0.1590742697
 191.7355222150   28.1936633075
 191.7445821555   13.0046424305
 191.7536420961    8.4777337552
 191.7627020367    5.7037626513
 191.7717619772   15.4800130629
 191.7808219178   14.5424970621
 191.7898818584    1.0650545504
 191.7989417989    7.4478893742
 191.8080017395   21.3908316849
 191.8170616801    3.2825918242
 191.8261216206    4.2529204581
 191.8351815612    7.6944080680
 191.8442415018    1.6514254814
 191.8533014423   47.5959946516
 191.8623613829    1.1327739400
 191.8714213235   12.3115362679
 191.8804812640   17.0225519792
 191.8895412046    9.9454931294
 191.8986011452    8.9777245815
 191.9076610857   21.7256210908
 191.9167210263   52.9643017541
 191.9257809669   13.7485667491
 191.9348409074    6.7783382342
 191.9439008480   27.8703502910
 191.9529607886    3.8995675514
 191.9620207291    5.7010897544
 191.9710806697   12.8857573232
 191.9801406103    6.9520429093
 191.9892005508   13.3734489151
 191.9982604914    7.1848343158
 192.0073204320   40.4683718076
 192.0163803725   12.5366129460
 192.0254403131    9.0094490745
 192.0345002537    5.0934498404
 192.0435601942   11.9597579303
 192.0526201348   26.1319996072
 192.0616800754   13.4169448496
 192.0707400159    8.8559367528
 192.0797999565    1.0278492461
 192.0888598971   18.1084763711
 192.0979198376    4.3689967738
 192.1069797782   21.8450478013
 192.1160397188    5.8744596596
 192.1250996593    4.5663441374
 192.1341595999    0.6918295597
 192.1432195405   32.0164422343
 192.1522794810    4.7246775581
 192.1613394216    0.3130605154
 192.1703993622    8.4530060352
 192.1794593027    2.6638578699
 192.1885192433    4.8542394728
 192.1975791839   10.3564690554
 192.2066391244   27.2219643757
 192.2156990650   15.9554867154
 192.2247590056    9.8907967398
 192.2338189461   14.4536478211
 192.2428788867   27.3690328998
 192.2519388273   11.8115812075
 192.2609987678    7.8306231107
 192.2700587084   39.6029670533
 192.2791186490   21.4801017507
 192.2881785895    7.6298853926
 192.2972385301    2.4802167345
 192.3062984707   18.2505965130
 192.3153584112    5.4905166712
 192.3244183518   27.7559994673
 192.3334782924   15.2196299701
 192.3425382329   10.2522205012
 192.3515981735   45.6624422595
 192.3606581141    3.9214819439
 192.3697180546   25.9163650913
 192.3787779952   23.7499264973
 192.3878379358   12.0099588638
 192.3968978763    4.4377047905
 192.4059578169   15.3677928025
 192.4150177575    8.1786931352
 192.4240776981    8.1592303298
 192.4331376386   33.9579906027
 192.4421975792    8.9384551969
 192.4512575198   18.8463574672
 192.4603174603    8.4869894608
 192.4693774009    9.8666024508
 192.4784373415    5.3264124783
 192.4874972820   33.4226658717
 192.4965572226   19.9105586982
 192.5056171632    6.1325808564
 192.5146771037    0.5108540912
 192.5237370443   14.1702385021
 192.5327969849    0.9224505394
 192.5418569254    8.1645511882
 192.5509168660   10.8897032353
 192.5599768066   21.6520501437
 192.5690367471    6.7885487362
 192.5780966877   14.9689880602
 192.5871566283   14.6663270966
 192.5962165688   13.9420261981
 192.6052765094   33.7248229063
 192.6143364500    3.0988790323
 192.6233963905   31.4428525901
 192.6324563311   33.8631615757
 192.6415162717   26.7355567909
 192.6505762122    9.6109374730
 192.6596361528   30.5139574772
 192.6686960934    5.1099079573
 192.6777560339    2.7648010381
 192.6868159745   50.7292644131
 192.6958759151    1.9380221463
 192.7049358556   14.7737016333
 192.7139957962   44.5464150941
 192.7230557368    3.5005999378
 192.7321156773    1.8778010613
 192.7411756179   30.0636387055
 192.7502355585   15.5936544823
 192.7592954990    0.0578768417
 192.7683554396   12.3122000551
 192.7774153802   11.0893010140
 192.7864753207   31.2352079823
 192.7955352613   11.1797144019
 192.8045952019    5.9890977206
 192.8136551424    4.3740334842
 192.8227150830   19.7550108491
 192.8317750236   17.7874698636
 192.8408349641    1.0790395826
 192.8498949047    1.8169745446
 192.8589548453    3.2400011024
 192.8680147858   38.5806397473
 192.8770747264    2.8038218181
 192.8861346670    7.2339725739
 192.8951946075    5.1599133663
 192.9042545481    4.8066408042
 192.9133144887    7.6267484081
 192.9223744292   21.4555964017
 192.9314343698    3.9080714779
 192.9404943104    5.6615786968
 192.9495542509   13.8245471694
 192.9586141915    7.8897698655
 192.9676741321    3.1411678270
 192.9767340726    3.0796266052
 192.9857940132   10.4626506412
 192.9948539538    2.6846302552
 193.0039138943    9.9772964147
 193.0129738349    1.6903364681
 193.0220337755    1.7450692726
 193.0310937160   28.3333908670
 193.0401536566    7.0169636435
 193.0492135972    3.1261517769
 193.0582735377   13.8013793904
 193.0673334783   10.6140246924
 193.0763934189   30.8667321598
 193.0854533594   15.6493185590
 193.0945133000   27.3903281738
 193.1035732406    2.2512612740
 193.1126331811    1.2917116785
 193.1216931217   19.5050549122
 193.1307530623   44.3184887560
 193.1398130028   14.4698878375
 193.1488729434   30.7307980420
 193.1579328840   17.4122784629
 193.1669928245    4.5411655086
 193.1760527651    4.5853554353
 193.1851127057   99.2851117540
 193.1941726462    4.2179973619
 193.2032325868   26.7877373632
 193.2122925274   20.2259396823
 193.2213524679   15.8611341586
 193.2304124085    2.3567488502
 193.2394723491   36.4603567678
 193.2485322896    2.2395551105
 193.2575922302   48.2931396181
 193.2666521708    3.2527710144
 193.2757121113   10.3102652430
 193.2847720519   24.2115102890
 193.2938319925    8.3569272411
 193.3028919330   30.2301522316
 193.3119518736   26.3849578065
 193.3210118142   21.8911395048
 193.3300717547   13.1399108232
 193.3391316953    8.9635557018
 193.3481916359   25.2924895694
 193.3572515764    0.5830855690
 193.3663115170    5.6812571760
 193.3753714576   10.7977162365
 193.3844313981    5.0077243398
 193.3934913387    4.4584621684
 193.4025512793   10.2047755527
 193.4116112198    9.5512961386
 193.4206711604   80.2036982252
 193.4297311010    0.0818942905
 193.4387910415   10.0265228267
 193.4478509821    0.8431596215
 193.4569109227    0.4578858059
 193.4659708632   35.0563777956
 193.4750308038    4.1354175390
 193.4840907444    1.8360031202
 193.4931506849    8.3106881774
 193.5022106255   11.0816198564
 193.5112705661    6.4479529026
 193.5203305066   43.7502476399
 193.5293904472    1.2226671463
 193.5384503878    2.8696143827
 193.5475103283    4.5373070079
 193.5565702689    7.5081279161
 193.5656302095    1.1721247924
 193.5746901500    3.3162750471
 193.5837500906    9.3562068385
 193.5928100312    2.1177618100
 193.6018699717    1.6756181511
 193.6109299123   14.7436066780
 193.6199898529   34.1693424862
 193.6290497934   23.6607175885
 193.6381097340    2.8576058678
 193.6471696746    1.4076182849
 193.6562296151    6.9323828573
 193.6652895557   12.4298988756
 193.6743494963   39.6199006672
 193.6834094368   10.0552446927
 193.6924693774    3.7990941949
 193.7015293180   21.2993740945
 193.7105892585   41.1914084833
 193.7196491991   14.1726997725
 193.7287091397   27.4993317323
 193.7377690802    2.9369820954
 193.7468290208    2.0002179224
 193.7558889614    8.3290883246
 193.7649489019    5.1381461336
 193.7740088425   11.4678177214
 193.7830687831   35.6747798499
 193.7921287236   13.4959502843
 193.8011886642   19.2722725499
 193.8102486048   21.5563798791
 193.8193085453   15.5415890139
 193.8283684859    0.1641626899
 193.8374284265   15.5843885964
 193.8464883670    3.8377067405
 193.8555483076    6.1337806209
 193.8646082482   12.0339256888
 193.8736681887   28.4224477798
 193.8827281293    1.9890185839
 193.8917880699    3.8574737329
 193.9008480104   79.9835051498
 193.9099079510   47.4390316597
 193.9189678916   10.5345502746
 193.9280278321   63.8849267298
 193.9370877727   20.5555323877
 193.9461477133   14.6462234022
 193.9552076538    7.2209947156
 193.9642675944   14.9476822629
 193.9733275350    6.1939576955
 193.9823874755   43.7528057854
 193.9914474161    8.4108719109
 194.0005073567   19.7900676621
 194.0095672972   28.3076359416
 194.0186272378    7.1131588268
 194.0276871784   25.6176629798
 194.0367471189   21.7843555437
 194.0458070595    9.4337977007
 194.0548670001   56.5900669288
 194.0639269406   10.1778859779
 194.0729868812    9.2888691453
 194.0820468218    1.2973935490
 194.0911067623    7.4119387346
 194.1001667029   40.6772619205
 194.1092266435   41.2019153971
 194.1182865840   18.7192813196
 194.1273465246    6.5150077567
 194.1364064652   11.2811213578
 194.1454664057    0.2900138409
 194.1545263463   86.1360486033
 194.1635862869    1.2118518168
 194.1726462274    5.0868373989
 194.1817061680   39.6368937947
 194.1907661086   37.6758366612
 194.1998260491    3.2020084818
 194.2088859897    3.7379684835
 194.2179459303    0.0773386880
 194.2270058708    6.7912862017
 194.2360658114   15.8488900601
 194.2451257520    0.7305398592
 194.2541856925   25.1516669831
 194.2632456331   13.2275690552
 194.2723055737    1.1082780597
 194.2813655142    0.5425824136
 194.2904254548    0.5203567630
 194.2994853954    0.5638797539
 194.3085453359   31.8565095306
 194.3176052765   27.4925110157
 194.3266652171    5.8225964449
 194.3357251576    7.2476417292
 194.3447850982    4.9749141287
 194.3538450388    1.2617630103
 194.3629049793    3.7154739742
 194.3719649199   23.7439186454
 194.3810248605   31.9432183774
 194.3900848010    3.6262827471
 194.3991447416   10.7940667934
 194.4082046822    1.0682728913
 194.4172646227    7.1027287979
 194.4263245633    0.1324908977
 194.4353845039    8.0903539500
 194.4444444444   42.3007811624
 194.4535043850    8.0636786881
 194.4625643256    9.8705176031
 194.4716242661    3.0685315542
 194.4806842067   23.9541282723
 194.4897441473   15.0038591282
 194.4988040878    7.9821624373
 194.5078640284   16.8477558983
 194.5169239690    0.7353959224
 194.5259839095   65.0145936635
 194.5350438501    3.1223264253
 194.5441037907   14.5425758007
 194.5531637312    4.2199736744
 194.5622236718    0.3146403783
 194.5712836124    2.9839846128
 194.5803435529    3.9021159346
 194.5894034935    0.4968152978
 194.5984634341    5.8399064185
 194.6075233746    0.7023851359
 194.6165833152   18.0230320627
 194.6256432558   18.5374670635
 194.6347031963   21.6306592978
 194.6437631369    9.2501326934
 194.6528230775    0.7548391853
 194.6618830180    5.9948209581
 194.6709429586    1.3433934339
 194.6800028992   32.2592335627
 194.6890628397   15.4238559939
 194.6981227803   11.1131927776
 194.7071827209    3.6505882258
 194.7162426614    5.8074909566
 194.7253026020    0.6209892830
 194.7343625426    2.3410403061
 194.7434224831    0.4102205486
 194.7524824237    3.8392875733
 194.7615423643    4.6371053075
 194.7706023048    9.9533163729
 194.7796622454    3.2882532251
 194.7887221860    4.0837964322
 194.7977821265   13.7796456877
 194.8068420671   16.3989026048
 194.8159020077    3.7618082159
 194.8249619482    9.5545387823
 194.8340218888    4.8767473030
 194.8430818294   16.0923101447
 194.8521417700   39.2988442195
 194.8612017105    1.2012993920
 194.8702616511   12.6075811742
 194.8793215917   17.0378258543
 194.8883815322    0.3951557321
 194.8974414728   11.8131382540
 194.9065014134    9.0687005311
 194.9155613539   31.7947540959
 194.9246212945    8.6094816575
 194.9336812351    4.3045504089
 194.9427411756   30.6620838559
 194.9518011162   19.7852282198
 194.9608610568    0.7646536723
 194.9699209973   41.7537214524
 194.9789809379    2.1762493574
 194.9880408785    2.0780928345
 194.9971008190   11.2833098676
 195.0061607596   11.4040574741
 195.0152207002   11.5781918368
 195.0242806407    0.0090303178
 195.0333405813    4.1829079253
 195.0424005219    7.7872131983
 195.0514604624   21.4590626976
 195.0605204030    1.4928936147
 195.0695803436    1.8436196902
 195.0786402841    7.7627449110
 195.0877002247    2.4674264495
 195.0967601653   18.7524016433
 195.1058201058    5.3318452665
 195.1148800464    9.2753365520
 195.1239399870   21.3412815736
 195.1329999275    1.1648972589
 195.1420598681    8.0141297350
 195.1511198087    7.7094151450
 195.1601797492   13.4412728204
 195.1692396898    5.6613826309
 195.1782996304    7.3772347895
 195.1873595709   10.7979746570
 195.1964195115   22.8070882814
 195.2054794521   13.5496022893
 195.2145393926   12.9316764955
 195.2235993332    5.4872932305
 195.2326592738   50.9494419323
 195.2417192143    5.7030330904
 195.2507791549    4.9846570759
 195.2598390955    7.5933137644
 195.2688990360    0.9049433022
 195.2779589766    6.0115253694
 195.2870189172   26.4714640555
 195.2960788577    0.3623170473
 195.3051387983   17.2344599686
 195.3141987389    1.9535175183
 195.3232586794    4.7652548221
 195.3323186200    7.8573873668
 195.3413785606    2.7269660678
 195.3504385011   57.5523072061
 195.3594984417    8.0613102448
 195.3685583823    6.5202292237
 195.3776183228    5.1432052147
 195.3866782634   29.9157098052
 195.3957382040   16.6250841430
 195.4047981445   15.9338626335
 195.4138580851   14.1749643399
 195.4229180257    2.0708887092
 195.4319779662   10.0688110701
 195.4410379068    7.2591257993
 195.4500978474   48.6088046851
 195.4591577879   10.0089179157
 195.4682177285    4.5913509271
 195.4772776691   11.8425201047
 195.4863376096   43.5685827831
 195.4953975502    4.8311147174
 195.5044574908   27.2338428214
 195.5135174313   10.4759927459
 195.5225773719   12.2557899922
 195.5316373125    4.8222423360
 195.5406972530    2.3968894115
 195.5497571936    4.2851533443
 195.5588171342    4.0199161261
 195.5678770747    1.7265229463
 195.5769370153   20.6780501232
 195.5859969559   22.8840351405
 195.5950568964    7.5361987478
 195.6041168370    4.4751427813
 195.6131767776    2.8318107807
 195.6222367181   18.2429262716
 195.6312966587   10.1620928494
 195.6403565993    0.8442278780
 195.6494165398    4.7421080297
 195.6584764804    3.7132826831
 195.6675364210    7.9848445385
 195.6765963615    2.6593613490
 195.6856563021   19.4828823789
 195.6947162427   19.7318114739
 195.7037761832    4.5896534628
 195.7128361238    9.7218891596
 195.7218960644   18.6032956676
 195.7309560049   16.7936442759
 195.7400159455    5.1495273557
 195.7490758861   24.1429620731
 195.7581358266   39.7941567817
 195.7671957672   16.7469269491
 195.7762557078    0.5794193198
 195.7853156483   27.6186436167
 195.7943755889   11.6974338865
 195.8034355295   14.1105263726
 195.8124954700   21.8907686142
 195.8215554106    0.7297264715
 195.8306153512   22.6565023335
 195.8396752917    2.4137749716
 195.8487352323    2.3837626789
 195.8577951729    0.5051661011
 195.8668551134   27.8601340264
 195.8759150540    6.1482896589
 195.8849749946    3.2593416846
 195.8940349351    0.9870061386
